x,y,Class
16.198329903342167,10.515022066025,C
74.37387559961327,85.99931163753354,B
86.18211603342195,53.795655544935336,B
68.37398604385342,49.91662000675432,A
41.75967836057802,53.27092541423051,D
65.14357926424466,44.55514508441104,A
63.246069037532976,74.01594129947426,B
86.2795783118852,70.97577326142653,B
74.0934514979721,12.065963304536108,A
85.36416372388129,34.674065435495734,A
43.060192039257416,75.64159254579245,D
29.801505609785984,27.777597177059192,C
19.442754987584895,43.50450120314231,C
41.73265777255607,38.64037985846368,C
44.842405179001084,54.724280324336206,D
72.3758237208573,62.20502424877385,B
38.32242995410061,53.17542958377726,D
51.65477144923537,60.99145299915975,B
73.16287818306574,82.40134539591821,B
29.137178412208947,39.37912409476814,C
38.964271785719596,62.99619417072796,D
21.335065725647816,84.3164568559003,D
30.827182794660253,89.33944329864502,D
19.25603042411816,23.540133389128577,C
55.64509609293209,13.350861252256262,A
32.699324739776195,21.089568061757475,C
36.44416260831693,56.039637039651936,D
31.616788323960176,64.95802797247174,D
53.190914675740224,86.26963443747437,B
81.90651683606613,67.32980587764276,B
80.47361367098105,62.34505524419938,B
50.34966234190003,41.20820472983482,A
89.7256346988463,49.68856465804676,A
53.90717466827966,48.68818874105736,A
15.627231713686287,68.16784840837468,D
46.927088424238995,24.625052642897586,C
58.29510434672214,12.720259725787301,A
45.11647502344613,68.66173337657844,D
10.067605623523264,85.91127521345703,D
60.96530910255469,60.55636755614855,B
28.25429666283998,68.16758674196848,D
20.96125799612667,10.679713739089141,C
36.9196971161087,45.53384842768944,C
38.35816598063888,72.68206160567422,D
66.44223950076191,23.282466872047426,A
41.88375241119947,18.60841840469012,C
63.128248926410265,34.87785516536495,A
48.50757938585728,27.133768380414672,C
21.46688688318291,70.48246184271594,D
31.613967052532637,36.6101656910311,C
11.179324328553477,28.32419538674325,C
54.56428729429545,80.8211313731529,B
65.93833833381676,25.583831413025987,A
78.4412598513238,33.796277188554036,A
58.09365755174994,61.67219402961592,B
53.63306716740203,59.76027589993469,B
73.15505102678142,13.886960487724313,A
61.697597908039484,16.98495703701468,A
11.795964578222469,21.95333330702262,C
27.671851161189448,50.65522794258374,D
12.265859133981376,57.950770483546194,D
66.70393484335656,50.213725610160495,B
46.05793791491521,78.63049861148815,D
88.23106062948649,36.45772199977893,A
52.5909106986474,22.79649658377349,A
37.627592259121656,48.927404132498204,C
78.82470678907535,15.67617647282955,A
34.474594099122676,38.87053795291854,C
52.41025883595583,29.31322900044188,A
41.739187069047276,48.98308982199221,C
17.18638814176586,85.07188033255713,D
76.05907960606386,84.52528306446916,B
80.37257690340279,14.502780489823559,A
27.302567744527106,34.08105216120238,C
45.16932125067489,63.958085795552286,D
34.354338653578424,89.69935351555804,D
50.387172331938224,75.1859590910169,B
42.727321673203384,41.03242031521319,C
86.14661038365995,77.16414341508641,B
78.36166207916412,55.91387505274052,B
86.50768077763901,46.56119426657719,A
55.268079003603006,43.47275952776413,A
28.19750837767355,55.23368339788977,D
72.33257878786071,39.72952495082809,A
47.75592959363776,69.95776800355881,D
16.97285205425738,80.50764461967968,D
80.77350467752342,89.53543093506298,B
76.89731453317218,73.6993470403016,B
67.90520729880299,75.52447178391728,B
87.13859153028011,33.50499448624386,A
36.801578684165484,56.710971257788586,D
61.32072370638289,75.14353442617484,B
33.042919799481425,42.07173339577271,C
87.07858114504093,15.868489174940304,A
47.01739746473364,88.07087594876451,D
22.922788926538257,30.31928731335733,C
36.798531608971814,81.8907495496097,D
33.84186334598365,75.63293952127601,D
15.42211860588839,84.2246747144838,D
49.04252904974685,71.92165932327,D
15.687964070166252,88.69564145469388,D
68.35780966653154,12.786241622169765,A
57.2494382250149,79.41996851247438,B
53.29767005555974,85.0644334451086,B
35.56250661667165,85.17406275567589,D
57.117675840178094,15.221404051346878,A
41.97565840724245,73.84392710819264,D
19.51058410895608,57.226000122127,D
11.777739057377335,58.2444784230918,D
74.92733495138066,17.094259878322077,A
11.80458170159338,55.61155920989122,D
53.14021099321107,28.01485062542622,A
48.457141811453575,11.603452952224082,C
72.79154241105807,29.64823441401544,A
29.59033996067864,44.05866105564093,C
64.39024177197759,86.69802634565838,B
76.39711709009148,72.22701388210359,B
61.87410558721607,25.494685261788995,A
55.06736352030553,63.030145642416926,B
57.82191088913721,46.27801783884382,A
42.182167969687285,20.844360374721283,C
40.984316488132166,65.16727096996185,D
65.09939229938013,42.85709829105778,A
81.92928326252309,23.031660098576758,A
78.07526581472746,21.532540535144143,A
36.77781325472909,66.25543454744033,D
33.19238659913812,67.78669487344638,D
47.615191639267,69.23353189781108,D
69.36271641422599,32.95588277195225,A
40.99877513126492,62.883512307154135,D
49.32162666095166,11.392636700282445,C
73.08103874453697,77.96964489610608,B
63.561262705088474,84.66422150932542,B
68.46831133054097,58.208481366203245,B
36.2699041653015,65.89128495366606,D
53.70314708756581,24.689357125362786,A
66.737861899637,23.100921030164994,A
21.375213430101372,24.160970680586278,C
37.82611265912124,61.14271996842024,D
40.07120738965121,44.06043280829939,C
58.130892381988986,21.927855461544166,A
69.37148127411324,89.54580602861054,B
68.94683908245277,29.535211825795447,A
15.093122301918722,57.57814596235673,D
17.43991940178475,21.241673981351738,C
72.95018300543776,68.73174307225402,B
14.438026673584584,64.7570902027667,D
67.46075959462259,31.879890664013473,A
18.32302864638587,77.85358375113245,D
32.2547764107,66.48590323641326,D
59.97664642849634,39.38988820762646,A
63.9356589515415,86.1034269868642,B
35.1746247132364,64.85714951104178,D
75.12005565501629,13.304727241192191,A
64.7248845913546,17.37265546820032,A
42.0972332071005,43.19792957560906,C
64.10049319732494,31.89351868212023,A
60.80050034458749,22.160817509820262,A
22.039659877502974,38.739489613518224,C
31.160420288598587,37.71601078668482,C
84.66165555430331,48.62433045310662,A
75.90894089337137,12.256804218620495,A
44.26817068983183,73.73665301320104,D
26.25049419799343,10.705544644237964,C
79.40960853752404,39.08252530728123,A
77.45495706723858,23.31025485732512,A
67.19564297388365,73.03423925066,B
35.28422211380945,83.51365890837567,D
88.05355005931699,34.94488938099778,A
48.244643349440096,43.08545368140702,C
66.1102942321552,41.28250973503328,A
20.279762555906075,25.774354018266358,C
62.98909256922682,86.01215165694082,B
13.516992524870425,33.60931293807395,C
80.00267813957979,29.447112046576315,A
54.16457615777986,71.45118390262459,B
67.11198100736686,61.3528327228193,B
22.260127906498262,88.38860375650864,D
44.19047781551316,47.87875346620524,C
80.6390267512226,68.45742582781682,B
77.67702857284857,70.36632217155389,B
11.463013998113647,39.12885699458961,C
41.91810227909912,82.02176750036602,D
49.18579577682524,44.397630238761124,C
23.056024856183672,76.02782287238001,D
86.24321481256425,20.826709688894173,A
21.209248571975646,48.04613396217189,C
74.7765704446671,11.490919153121265,A
87.85708343160915,32.13167871125331,A
26.837502332334587,27.28311201274915,C
74.01596633654465,66.84555739832507,B
40.87157742916503,40.38720988552629,C
14.877901106940934,64.53915788544091,D
18.13156034917881,86.67449758848667,D
43.12618945450072,85.23120737223724,D
83.23480764922232,78.11445676774419,B
52.92837146588682,83.55191345890026,B
86.13622006847962,85.66514901521792,B
57.320510934447846,74.84027649646572,B
63.56349354856222,59.95043401677992,B
42.77454881339173,15.5956535981273,C
48.24768275249842,83.08818779348152,D
57.48173636571387,63.58849869476816,B
56.526648321119005,47.05654334689547,A
22.24973006805031,35.27919533086185,C
82.98581047990123,83.71983006016197,B
16.07395968558183,88.73197470811002,D
46.720003753667434,61.20649363349308,D
58.3126729291543,20.74419930581628,A
37.678977093886445,53.44352468205137,D
76.77177549877466,70.26288466935868,B
31.18961003256516,64.33278036602334,D
36.79375208527763,84.01077078055509,D
85.4531280040602,82.28536687030032,B
29.18349039091794,35.67398458383302,C
28.935476920861262,66.48533863243436,D
88.7071083294279,33.82120669788675,A
10.82075900651664,10.776119846915586,C
84.3399544975518,50.44751468752588,B
34.18576822694957,75.09208151738267,D
75.14942796038292,21.69892821752281,A
23.842426331514268,42.34199994543495,C
34.488475165413476,26.52232293521592,C
83.60524629513915,12.865735760447885,A
16.14712701531812,37.42333326253082,C
39.9066827655393,66.42988552074465,D
59.687485328340834,71.3796139614548,B
11.096719052603966,23.203747602453827,C
26.525604919142054,10.755286781602088,C
24.90045415928018,70.88071730716172,D
31.34310116434707,43.73251408727426,C
49.35128102913127,20.30839163496006,C
50.976124601509134,35.64234583878563,A
51.20441067564581,36.29394498184418,A
47.330482541173055,18.42077534005852,C
11.848649174628738,60.35188295713794,D
28.34073248715609,56.34730299425618,D
10.49480081374881,80.68826281915533,D
58.2400467862697,72.62423973504981,B
85.97770403232954,69.0757715928045,B
79.5217280777771,23.283832725350273,A
57.9686744256403,42.96314283389738,A
18.401423979220965,19.182886233823492,C
70.19515616208292,41.459894547024675,A
83.96344132513039,63.60711110418391,B
36.889151485692665,24.954162521248037,C
25.728576306046325,23.706719115493918,C
27.856097060155598,19.810865838041387,C
54.609256057120824,89.78808054548063,B
66.4995700932293,25.300272364114793,A
65.51559614659557,62.732514293522,B
87.88624835943722,85.71265529915934,B
54.9935504131835,65.33733523256477,B
56.029556916558015,87.17500044158916,B
46.78077504450671,13.041715625560535,C
28.44112941693856,68.7493463150258,D
87.54534661017541,58.386626081099436,B
53.1706052114221,56.97284286828899,B
52.862012448370486,38.83050802966703,A
41.05351762472743,72.77044896306933,D
24.290467086713715,15.114072581477593,C
49.318085837212784,27.13900542661127,C
48.9548850529374,83.99294831300728,D
24.13860333675464,38.889295303928854,C
59.8580885792844,31.85129986482987,A
14.031126417979563,62.11552394657885,D
19.74502529579235,72.39245340501783,D
46.668282078893284,59.89522536015716,D
68.85248616124389,42.24734806129127,A
26.75143726300042,82.7949515564128,D
50.60460768382974,24.25313667706304,A
10.340614091075825,34.33335391999367,C
20.06197148729768,47.238768061320606,C
19.39770132151676,41.512863607941455,C
55.100183462878356,88.25651244656942,B
63.682871245683856,41.72674367291606,A
35.25526241593907,39.20701962758925,C
65.63461934382784,66.13600637541771,B
70.21083624172807,86.0473408412479,B
10.824724939428606,43.451471418236636,C
17.303279115158425,63.320732474038536,D
29.79721992953069,74.70659852086706,D
49.37989254426028,14.476162059965429,C
58.341806832757555,67.14615101217908,B
64.2941859128974,78.12641413514471,B
53.57606541710415,16.972185341597946,A
10.300754719932531,12.903765099469773,C
50.560840345790695,68.58022607856633,B
49.21346612946314,60.99500761249918,D
75.87181882349299,41.48652906567557,A
81.23380842064886,82.5136468756743,B
21.509016042649147,30.6866575533981,C
49.86986510306812,89.16101902810709,D
20.589347591486483,48.8472237446492,C
71.7952600436478,84.9112070732084,B
28.068334024171605,60.70716247377908,D
50.39030549333405,50.98928903954049,B
78.53109674117664,21.378760665554815,A
77.79075488501604,26.861377422381135,A
55.39300682355619,56.48573811393164,B
35.3730373290744,39.07477888891947,C
17.238949957365335,87.66487087520517,D
81.6061835130973,51.50047595950752,B
29.237200887545338,87.13628972681403,D
52.99616027148351,83.94516360933446,B
35.72786290131231,52.57981580992385,D
32.05971463508915,85.00714632897476,D
32.03099037447588,67.21081513074608,D
71.65231735550016,69.69508184378086,B
42.42278191661485,17.21564042072524,C
17.794370576919846,31.43602267717712,C
17.254176156016147,40.6552558407722,C
87.5761278235295,18.2394676844182,A
87.53501389242979,26.776946354678945,A
34.00858863815249,86.45461240450194,D
67.66064077568639,40.403423460783216,A
29.92889457435924,34.79480010337352,C
72.1774088070752,82.44573987570755,B
84.12785338319338,21.03198780218028,A
19.99821206743496,72.7989798131639,D
27.532964739326747,39.7990457906578,C
16.907659593837565,23.373178120400226,C
80.17764977351685,14.966377850848351,A
41.17141573776637,42.87217085160818,C
49.149105192751044,76.57722839231725,D
81.7715860388643,85.16075430425437,B
60.94873513768273,56.32938311363694,B
31.410002744604427,43.955344932347394,C
15.214246400679547,86.07403314697834,D
42.46118806566813,75.5633155878185,D
59.93123889736505,31.291361584524044,A
81.68204095200541,52.046491510029696,B
31.415346423332476,46.71705371284201,C
84.38881273650671,51.519712444070144,B
70.81758149635216,14.569419864178812,A
82.0426727643015,45.46338732280404,A
25.610166061935978,78.87156218655342,D
65.24825062343209,39.599741079531555,A
88.2505237917395,17.061504941599814,A
15.042201941672984,34.70252514015266,C
52.31588576580525,58.62629066897789,B
71.99023326610768,27.083788960423245,A
53.496870861655815,47.55897053542188,A
44.50173816230712,20.76648557058451,C
36.43614325801866,40.782110442775725,C
47.47841685006141,75.83494166831954,D
62.37703408986634,54.466102109579836,B
52.28270523831202,38.59173804679069,A
82.21505277074945,82.00267045214025,B
37.252245312941696,81.0673228517247,D
17.23155680197781,50.52216727933938,D
85.68654707142645,53.7378208616487,B
31.28205987728417,43.37135734658188,C
23.908828147091494,60.15952167676224,D
72.28537598856593,27.149323295521715,A
12.7760683081125,51.660726012155834,D
43.70026501797921,14.397767718344433,C
74.7083355853237,23.015334818453084,A
76.46263898927708,51.85375629781172,B
70.83793550849177,69.93098376126397,B
64.5111738156473,34.43591724765251,A
62.35264168944526,67.05636869918898,B
14.490110323908096,54.27288360669842,D
48.929151257849995,89.3147297221303,D
38.43574815350867,69.4355149499354,D
83.59674327897666,35.68655292533566,A
28.376936513052424,25.62249478649594,C
40.34576431683929,36.21165163983355,C
29.90987272511469,23.14733000278562,C
79.90053452381923,31.579709717666677,A
61.20916412099632,73.53528244516824,B
88.02140593528716,16.656460879378344,A
21.80762161957173,44.531450054907054,C
21.51548859591529,89.33624840606815,D
34.160702671639,21.467418099521414,C
74.75187532446982,28.4934328135255,A
78.36418784921221,19.76986351083992,A
52.8331087471003,75.12604983287773,B
60.3717322748615,13.113440495386754,A
31.25553342492188,60.5568232700418,D
45.952940892724435,10.612196313748473,C
47.16001217104052,87.34807402166665,D
68.63349942983184,82.1280632812111,B
26.439444012699276,52.322021127536246,D
68.27701024390213,29.326015578771987,A
22.218843442819363,69.71068909303195,D
87.92948329663018,38.27948756920054,A
50.99575141356393,50.909890098746565,B
48.844821733606615,84.64989655514543,D
76.97313273780787,52.698713015243264,B
27.96460103483843,76.19880633078888,D
32.35409894272356,53.86380754050517,D
42.356639293068014,60.40218158995798,D
76.37903320144297,27.428372834869123,A
76.50781062167793,25.56395561017006,A
52.27448835533331,40.16098976923382,A
77.00933808829899,35.43486578206118,A
30.680423804896705,33.45372628667175,C
19.245966349434816,44.881455668194434,C
43.136255051923996,39.65790106052838,C
27.167392137500634,29.23244149502182,C
54.22617986684791,24.404797282086086,A
21.520016570134473,36.02985858364294,C
46.55027161771962,36.39399740628341,C
89.73618812656656,80.33773208070153,B
66.96360896882958,23.665236960459648,A
19.46490401341929,11.757361090798879,C
89.59295780788511,31.48627917717562,A
19.98563073202152,37.48877847112169,C
40.75342646336298,49.08416727267762,C
27.922710952228364,23.938358147216114,C
77.2313093377382,27.555436611833656,A
87.1031313711307,14.344520045514075,A
30.815899537229058,48.60138521257521,C
67.10241545781173,26.961193750188094,A
40.09886967009992,89.85458628452761,D
10.361909254848651,56.18402561010421,D
11.73266066802086,49.29016708965066,C
29.13988403511654,24.632529189155505,C
50.06360056660591,29.15484944914406,A
65.7367898222395,71.26639727040573,B
21.100308539785104,33.93404769716933,C
88.63079432313864,58.542557251387564,B
53.91981623101538,71.62711041944904,B
24.32324031692111,69.77369146157488,D
55.674371573566155,26.80708183924828,A
41.89921870330728,73.27971391390356,D
24.85625895287278,67.08893444522545,D
29.02725761187949,25.05022648594768,C
11.89820753400209,77.5293492189343,D
42.8236890163693,58.730942975194466,D
74.07830596200131,85.41610598681564,B
15.787390691775274,21.85312418414354,C
45.41371151181488,40.517282018248295,C
39.58745104872165,54.69380219290957,D
36.705066586824195,75.34167945669768,D
68.68025666904889,63.81768525832015,B
50.617415876930245,51.479601699155786,B
81.48876808150493,61.137515539813606,B
64.75173005481957,47.93316707315472,A
87.08119246454885,50.63326003205194,B
20.74141572291446,86.34457472908773,D
78.54502213632897,20.301073787183558,A
30.44777639961741,48.35469367652366,C
82.38752331842858,12.322706281593838,A
53.66204363589616,62.430623671455265,B
48.75264357681707,13.794337173418372,C
57.20641430385699,62.280547682802975,B
44.02968560791867,13.144868771983198,C
34.694757923319614,52.82194485776469,D
53.826359229223925,74.1585095759597,B
79.65104481513679,30.880588959695345,A
18.122023056434223,20.7875452207579,C
53.75683301299966,18.591394301423453,A
86.02088978237049,40.61229856149826,A
53.20409979217747,21.32475276053968,A
13.195631198713244,66.37966045602325,D
19.249525204354008,80.93117423550261,D
46.52980227452541,81.1384084664613,D
64.35278180682224,51.71622047272114,B
56.803195003744335,43.959809428885464,A
23.664463567316393,12.59983641237216,C
14.141304344155774,83.3751296069536,D
60.29681263810981,22.91976230402469,A
79.98535669188097,80.06451593990232,B
31.662115801086458,36.04125900432286,C
87.76125021159064,87.80996857526257,B
39.41814987867335,53.15390287060642,D
77.43504717322935,44.28144374517223,A
11.068935032505326,60.39442376127778,D
48.50004729173004,67.04892065506363,D
30.649810013997133,28.439842656689976,C
58.17925246275472,74.24001681172938,B
89.63045011998585,60.644954256545475,B
46.87799680270834,30.862241658927246,C
30.179802880867143,86.30505090070847,D
80.68840331069276,88.71055533382955,B
13.219953457108083,24.062882540821654,C
64.68996473985256,89.49298975200378,B
76.42187461313983,10.416388967667931,A
51.76090986106984,11.821889515558631,A
84.95439704663727,81.79825281253058,B
61.080769691684154,43.66309345235722,A
52.15005755551614,68.5412053996258,B
74.59447502360445,83.58283177950145,B
70.00054597328077,44.58772677374885,A
53.51609562333119,46.18733458184287,A
55.529493350759736,48.865501895419015,A
51.97095111179266,33.10411932057312,A
51.2474865752701,75.60249064503017,B
51.822442093189025,86.57570038226916,B
61.75253790416383,41.18512668936873,A
87.52207566801465,35.050894302824446,A
28.564746061807114,76.25388226496385,D
18.55251748747882,42.823346124387534,C
56.34944743880462,75.4199164448105,B
31.738755009650408,72.02774495221819,D
43.384483894373595,83.10354569514845,D
16.258250116579603,41.17829689020185,C
50.03945417481272,34.96135127076816,A
10.216900257323317,83.5830581852436,D
37.08882673273715,85.73074606883301,D
28.775805854416365,14.375994153587225,C
46.043845127513,55.401705793692734,D
65.23982884118462,10.553848340217584,A
49.24243240526599,83.44952953041248,D
69.96218529417949,30.513844473393952,A
88.81625434748032,89.1909214391806,B
59.93940115699691,29.222231429637482,A
22.523915475341504,56.938988993849804,D
18.289313496737666,78.95509443192918,D
44.508698421572234,64.46540568361762,D
20.69775311255021,88.59176141662552,D
24.878417906413553,84.14552939039501,D
46.03398618110465,65.70745229378865,D
65.2671965714124,48.803924188139945,A
31.879264104881063,46.080405670041365,C
68.62684844591803,69.88035019652065,B
27.883332435559648,84.41218564504719,D
17.90437536933971,40.437513735652544,C
69.36337582846386,24.05594411512776,A
11.307757286748359,40.01825793498025,C
89.4101581163675,11.048350341423717,A
54.15821219792246,25.43558459305387,A
51.261033658427294,58.099096910631246,B
28.18534976331605,50.0729802012186,D
37.74219359777271,66.51692027929832,D
19.92172423660331,62.08289946910905,D
82.05640551949455,83.9817508506595,B
25.39107974078234,78.25520235174906,D
18.157187311524673,14.584920431307559,C
79.79493201909526,32.91226702703817,A
24.244312796646255,84.61224427563363,D
76.2238480022811,11.710086403578535,A
16.324932965443555,28.17986436762761,C
63.06775025988905,26.18906834914118,A
72.6055197808742,58.11951169866896,B
49.873553543985935,46.798625117101366,C
52.95074326158329,32.76160422270004,A
47.65572716526411,11.72157971243407,C
64.34731586065377,27.16532229966853,A
17.9063397804183,25.08493267313909,C
41.21123287456925,41.50883491225353,C
55.5028988314278,75.05788774483005,B
53.84238212401523,50.370531584735204,B
54.18022362188522,82.68936775046802,B
39.615355186013886,79.12355773658619,D
18.11519648644463,77.47405123629932,D
42.91834636465055,51.74024227334585,D
31.866752948772266,33.13226406785378,C
13.42813794835335,31.011773618936154,C
34.967018649245915,29.88333107033801,C
40.42334705643384,68.45141593848733,D
75.48787757689004,15.386845258295349,A
43.39033606036701,18.94955812581674,C
65.53635112305048,66.12475016675948,B
79.15216795623175,73.3699154981577,B
10.57748185472847,75.22053026204765,D
19.791574249700833,10.476200325217068,C
33.70060436478537,48.06796473056681,C
82.96566477602428,63.696024213312725,B
62.74692098025497,69.56827950722905,B
81.15779872341257,69.93201465951736,B
45.55951147338413,87.52575653605551,D
75.25625988104522,35.754606534903786,A
43.23440766167833,62.645686076710774,D
56.13929326036561,77.410890648005,B
68.58667820618305,89.43622266311303,B
38.95581734618723,25.01970787220109,C
87.0790443312415,19.274803724948157,A
73.97356259280969,84.33982545727342,B
70.61442112786509,50.498893630912434,B
51.5839362372403,82.37224725898999,B
55.159258943924584,28.70634146496971,A
36.633832811109784,11.047700183623483,C
65.48444743139693,17.62375438055017,A
23.29876928885718,50.86475105149542,D
22.522081570943268,60.110712924357834,D
57.29655866832201,49.99925313440456,A
12.464567623629552,50.618615661207016,D
72.90128473469608,23.077853704352684,A
36.68940674972366,23.048830409500162,C
13.816675648632014,31.877206025060882,C
78.09047629216795,67.69867826503527,B
35.109750610624246,82.87502869866721,D
62.97489328159207,84.34044429310299,B
61.689655110397624,13.248147898103868,A
18.690423463585233,15.592677124961845,C
46.671502390506966,64.87096754688346,D
24.218539704727625,70.72978516214064,D
78.68540822655795,24.713589458079717,A
45.43843199312153,14.1350158076522,C
39.75691998159829,39.93898336503788,C
34.28737641621031,19.725280734058895,C
85.91768672472583,48.17982809428913,A
22.41098927498943,67.96303023406146,D
85.18288460101422,13.581715765256686,A
56.37009852102141,58.90905582596254,B
47.58884597742867,32.56062525511604,C
12.887118658422905,74.16861255718773,D
42.186271873673576,62.427052430748354,D
71.93095244281696,16.965780778379226,A
12.936222425011872,43.517411813524575,C
26.37921067717025,64.23169684847744,D
37.95950759713272,28.495539197651112,C
85.0694167607331,89.05059350264716,B
84.97539269366868,25.603775043995572,A
47.064066035396465,27.1214026962653,C
33.267657215647404,75.02885899397785,D
37.3666684825816,68.08105615719191,D
62.56357454233012,37.52468797200982,A
11.45060303851983,11.86474758256792,C
34.44071266771522,47.07023403584023,C
24.20079894036224,88.5617666723281,D
60.186477901403265,80.29268885948277,B
65.92394197447081,75.96498420686714,B
11.773217235795368,75.75689973109952,D
14.57635508986252,25.41611419241407,C
35.35056515450344,87.17649043875284,D
16.8974402097616,70.16066299852938,D
51.47207734070454,77.60433546106846,B
89.58017308650852,88.12056807148477,B
61.24830533399302,21.911893143133167,A
25.998363110427828,76.03680807343868,D
63.072985987039324,12.843347885728784,A
47.97300954205621,55.58109749827309,D
21.623960961910033,14.197636639169664,C
27.076531216903987,52.68690980794031,D
41.41289753466111,47.303222199478896,C
25.487677956332362,75.01993017325208,D
16.358822530393034,36.58866564031693,C
57.44044197572977,87.73573666047626,B
16.120205578032927,44.88279166041058,C
15.551908527045946,42.543726490336944,C
89.68033448788579,48.47621028840718,A
71.56065701525789,56.927199822500995,B
20.144416242200705,25.024053838685916,C
64.05258836492999,54.55793913674338,B
88.31641710387032,85.03090173567217,B
24.801527760715118,76.9917188411442,D
68.7097151537981,51.746504519947166,B
67.50908322820271,13.85035425249657,A
27.547284637780955,81.36733608682235,D
69.87612734872438,24.676959034309952,A
23.732659135105028,43.48872333327489,C
35.836137030688974,37.81988241025219,C
79.80620913579942,37.11276065604105,A
80.80866749475881,10.807552179209212,A
26.44059903817081,57.717743603586754,D
85.47522676018113,32.63678949153831,A
46.152329771015,75.74005185472606,D
68.83735402234163,10.690420965706195,A
76.10588578501842,88.3096774091394,B
26.04873247227738,45.61080562720869,C
75.15895013487338,68.55264042214222,B
75.25238490240102,59.150616218639826,B
32.11957089455281,17.227771816211238,C
75.8379939665368,38.84923271284601,A
17.124064304769124,76.32285393949692,D
88.74648069079198,89.05927560423345,B
12.919395180429124,69.34390685762563,D
82.9365359455835,84.70801492722256,B
78.14321278127785,42.53932311878833,A
65.15584624041452,28.197756091818526,A
10.359229375882233,15.07149841209094,C
22.103416647928572,29.477555052177383,C
79.38072807959078,49.344423387663056,A
40.23189711289208,85.0417790699546,D
47.1933356445262,74.96995865027677,D
76.97674796812284,67.50427131255347,B
34.95746243376314,18.482572919865827,C
14.994263425158891,10.994880861948788,C
53.12609211470512,62.203201847531766,B
53.892755431161106,81.49470295605926,B
32.90095158757897,42.22007246628194,C
62.8786160211156,76.25321588861743,B
73.06998052761239,83.20709242942559,B
83.77124449226473,25.123619818033095,A
48.71548361120158,83.00930349363804,D
83.9861930008249,25.49122771988308,A
26.64382157178137,75.2074311684816,D
44.63865737101241,39.21871007276884,C
41.288502903339875,32.04295488405263,C
67.2611539370817,49.91956568274539,A
31.54453691916173,54.89808032360264,D
80.29778778621065,12.693735955899168,A
18.40329912391999,74.73977566944643,D
26.73107632327707,40.4870944026121,C
76.50153380656722,62.9940541616197,B
75.96595441414809,32.302393283912494,A
63.20668625690148,50.54800336740931,B
44.64888068047615,74.81507828147161,D
40.90762329900167,62.91581960883695,D
60.99700191344543,80.59223963819174,B
10.099689103301447,53.26454626009223,D
85.146094081471,47.59242740882458,A
80.05360967328487,66.2457447240905,B
38.322120163883156,78.82560506970826,D
49.16396095412357,50.65483153102472,D
20.55465516382812,67.96641858536904,D
46.59225129073582,37.374779339481236,C
54.26365563074009,31.77897421254186,A
63.7920467118796,18.465106884196437,A
16.593768881932732,33.110855689893555,C
16.8846904165261,84.89333708244024,D
49.985781245372976,34.787322083925936,C
20.08488581941645,29.266671885383268,C
52.91300286674919,69.25382728139965,B
63.59375543017913,59.269410006528446,B
11.90740990533703,70.11483271965483,D
46.06669377165216,87.93460974107927,D
17.0024325880809,31.512076258609337,C
23.871811391123707,11.827399342109892,C
17.3529673451838,18.45051361422653,C
57.74661326944497,80.36058609168687,B
45.005350996871385,78.48902441018757,D
18.427984946916112,87.61766241565515,D
27.435172872741127,73.24635839623667,D
68.15679584098507,45.63189772194995,A
34.4329019367828,17.25780756761082,C
85.47383978536895,71.89718879247083,B
68.02063072424913,60.770505438252286,B
65.8573005498315,16.40437902516597,A
32.50485615651418,56.61323966451312,D
41.57268653734606,42.890996007082066,C
11.844850413686604,82.88159841004027,D
53.27686597933162,13.260247079155931,A
44.46017645415631,10.879096309014816,C
66.41900236240747,54.965146622083566,B
12.125678884118066,54.65067594390653,D
86.4674882796701,85.77763848955811,B
47.11699464115978,87.21464890895308,D
32.45089180850043,12.361891651343191,C
13.819709806801455,75.83546240982636,D
71.14204055666877,83.7351617909639,B
37.77936040226771,13.179246026930368,C
34.80349130919893,15.801598592370665,C
26.244181496816562,76.45659330331137,D
43.02168317389021,21.77674589597966,C
59.976832421911325,46.31474311707416,A
30.022138379192093,70.74887411102299,D
56.30642428442333,13.102030988682616,A
36.92299623999522,77.23294537846968,D
22.83274596653719,46.07511555800706,C
39.7025514545412,49.47399941550448,C
81.63738099185105,42.51188290419346,A
76.56511929870227,30.812219409006584,A
36.684573155821624,38.4392099679887,C
85.35338745949568,53.79950666917955,B
45.87589965211973,80.17220333907481,D
14.769312809668609,61.42682517404364,D
67.66249845702953,27.569144826970316,A
62.1331568730463,14.893205605002699,A
37.20622224243297,75.36843196441464,D
70.53129201568277,72.92609821694768,B
83.27601634932623,16.02632682230585,A
73.57738146259248,88.33672393193157,B
18.204385705821743,35.92862388297114,C
20.075553563711765,37.33845106012021,C
46.47715255124274,59.700299478787315,D
89.77694544530343,23.04448418455707,A
63.96275744413514,55.080402966098255,B
38.51960038540504,56.854442845946615,D
32.10405446856447,72.75133342114678,D
69.81909281199795,72.87569708848463,B
25.749126588998617,68.80031310282601,D
67.2382292685073,19.73680205129961,A
12.874241672449163,60.020014780961205,D
14.877032649258016,87.22994899119524,D
62.05446010955214,37.240914653265044,A
79.99442089793942,76.86252610478431,B
68.48701956907841,62.85549253221157,B
26.99945530956891,54.06084453069697,D
54.8784183692173,85.19009045731661,B
44.46070305891293,88.34611880827237,D
80.12176846753246,20.71620714977992,A
19.454931679835713,63.34937306046446,D
84.04176226155985,52.45191222519993,B
